"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP4_1","BP4_2","BP4_3_1","BP4_3_2","BP4_3_3","BP4_3_4","BP4_3_5","BP4_3_6","BP4_4_1_1","BP4_4_1_2","BP4_4_1_3","BP4_4_2_1","BP4_4_2_2","BP4_4_2_3","BP4_4_3_1","BP4_4_3_2","BP4_4_3_3","BP4_4_4_1","BP4_4_4_2","BP4_4_4_3","BP4_4_5_1","BP4_4_5_2","BP4_4_5_3","BP4_4_6_1","BP4_4_6_2","BP4_4_6_3","BP4_5_1_1","BP4_5_1_2","BP4_5_1_3","BP4_5_1_4","BP4_5_1_5","BP4_5_1_6","BP4_5_1_7","BP4_5_1_8","BP4_5_1_9","BP4_5_2_1","BP4_5_2_2","BP4_5_2_3","BP4_5_2_4","BP4_5_2_5","BP4_5_2_6","BP4_5_2_7","BP4_5_2_8","BP4_5_2_9","BP4_5_3_1","BP4_5_3_2","BP4_5_3_3","BP4_5_3_4","BP4_5_3_5","BP4_5_3_6","BP4_5_3_7","BP4_5_3_8","BP4_5_3_9","BP4_5_4_1","BP4_5_4_2","BP4_5_4_3","BP4_5_4_4","BP4_5_4_5","BP4_5_4_6","BP4_5_4_7","BP4_5_4_8","BP4_5_4_9","BP4_5_5_1","BP4_5_5_2","BP4_5_5_3","BP4_5_5_4","BP4_5_5_5","BP4_5_5_6","BP4_5_5_7","BP4_5_5_8","BP4_5_5_9","BP4_5_6_1","BP4_5_6_2","BP4_5_6_3","BP4_5_6_4","BP4_5_6_5","BP4_5_6_6","BP4_5_6_7","BP4_5_6_8","BP4_5_6_9","BP5_1","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"10137","1204283.196","1204283.196.01","1204283","02","01","12","Guerrero","038","Zihuatanejo de Azueta","0124","58","Ixtapa-Zihuatanejo","0321","01",0,0,"-",2,"1","78","1","1","3","1","3","1","1","1","1","1","1","1","3","4","2","1","2","1","1","1","2","1","2","2","3","3","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","1","4","4","1","1","1","4","4","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","1","0","0","1","1","0","1","1","0","1","1","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,95,"U","2","23330","2750"
"10138","1204285.030","1204285.030.03","1204285","01","03","12","Guerrero","038","Zihuatanejo de Azueta","0124","58","Ixtapa-Zihuatanejo","0321","01",0,0,"-",1,"1","26","2","1","1","2","3","2","2","2","2","1","3","1","1","3","2","1","2","2","2","2","2","2","1","2","2","1","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","2","2","2","1","1","","","","1","1","","","","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0","1","0","1","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,282,"U","2","23340","2750"
"10139","1204285.038","1204285.038.01","1204285","03","01","12","Guerrero","038","Zihuatanejo de Azueta","0124","58","Ixtapa-Zihuatanejo","0321","01",0,0,"-",1,"1","23","1","1","2","1","3","2","1","2","2","2","2","2","2","4","1","1","1","1","1","1","2","2","2","2","2","1","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","4","2","3","1","1","4","2","2","1","1","1","1","1","0","0","1","1","1","0","1","0","0","0","0","1","1","0","0","0","0","1","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","1","0","1","0","1","1","1","0","0","0","3","1","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,188,"U","2","23340","2750"
"10140","1204285.086","1204285.086.02","1204285","04","02","12","Guerrero","038","Zihuatanejo de Azueta","0124","58","Ixtapa-Zihuatanejo","0321","01",0,0,"-",1,"2","40","1","1","1","1","3","1","1","1","1","2","1","2","1","3","2","1","2","2","2","2","2","2","2","2","2","2","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","2","1","1","1","2","","2","3","3","2","","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,282,"U","2","23340","2750"
"10141","1204285.191","1204285.191.02","1204285","02","02","12","Guerrero","038","Zihuatanejo de Azueta","0124","58","Ixtapa-Zihuatanejo","0321","01",0,0,"-",1,"2","27","2","1","2","2","3","2","1","2","2","3","1","2","2","3","2","1","1","1","9","1","2","2","1","1","1","1","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","3","3","2","2","2","2","2","2","2","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","0","0","1","0","1","1","1","1","1","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,188,"U","2","23340","2750"
"10142","1204286.018","1204286.018.02","1204286","04","02","12","Guerrero","038","Zihuatanejo de Azueta","0124","58","Ixtapa-Zihuatanejo","0321","01",0,1,"-",5,"1","60","1","1","1","1","3","1","1","1","1","1","1","1","3","1","2","2","2","2","2","2","2","2","2","2","2","3","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","4","4","1","1","1","4","4","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,423,"U","2","23350","2750"
"10143","1204286.071","1204286.071.02","1204286","03","02","12","Guerrero","038","Zihuatanejo de Azueta","0124","58","Ixtapa-Zihuatanejo","0321","01",0,0,"-",5,"2","20","2","1","3","2","1","2","2","1","2","2","1","2","2","3","2","2","2","2","2","2","2","2","1","1","1","3","2","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","4","3","2","2","2","4","3","2","2","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","1","0","0","0","1","1","0","1","1","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,317,"U","2","23350","2750"
"10144","1204286.136","1204286.136.02","1204286","02","02","12","Guerrero","038","Zihuatanejo de Azueta","0124","58","Ixtapa-Zihuatanejo","0321","01",0,0,"-",5,"2","38","2","2","2","2","3","2","2","2","2","2","2","2","2","4","1","1","1","1","1","1","2","2","1","1","1","1","2","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","3","3","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","1","0","0","0","1","1","1","0","1","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,212,"U","2","23350","2750"
"10145","1204288.018","1204288.018.01","1204288","02","01","12","Guerrero","038","Zihuatanejo de Azueta","0124","58","Ixtapa-Zihuatanejo","0321","01",0,0,"-",4,"1","28","1","1","1","1","3","1","1","1","1","3","1","1","3","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,198,"U","2","23360","2750"
"10146","1204288.114","1204288.114.01","1204288","01","01","12","Guerrero","038","Zihuatanejo de Azueta","0124","58","Ixtapa-Zihuatanejo","0321","01",0,0,"-",4,"2","62","1","1","3","1","3","1","1","1","3","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","3","2","1","1","1","2","2","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","1","1","1","0","0","1","0","0","0","1","1","1","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,198,"U","2","23360","2750"
"10147","1204288.139","1204288.139.02","1204288","03","02","12","Guerrero","038","Zihuatanejo de Azueta","0124","58","Ixtapa-Zihuatanejo","0321","01",0,0,"-",4,"2","38","2","2","3","1","3","3","1","3","3","1","1","1","3","3","1","1","1","2","9","2","2","1","2","2","2","1","2","1","0","1","1","0","0","0","0","0","0","0","0","0","0","2","1","1","1","1","","2","2","2","2","","2","2","2","2","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,198,"U","2","23360","2750"
"10148","1204288.150","1204288.150.03","1204288","04","03","12","Guerrero","038","Zihuatanejo de Azueta","0124","58","Ixtapa-Zihuatanejo","0321","01",0,0,"-",4,"1","18","1","1","3","2","1","1","1","2","2","1","1","1","1","2","2","1","2","2","2","2","2","2","1","1","2","3","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","1","2","2","2","","4","","","","","4","","","","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","1","1","0","1","1","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,297,"U","2","23360","2750"
"10149","1204288.268","1204288.268.01","1204288","05","01","12","Guerrero","038","Zihuatanejo de Azueta","0124","58","Ixtapa-Zihuatanejo","0321","01",0,0,"-",4,"1","43","2","2","2","2","3","2","2","2","2","2","2","2","1","1","1","1","1","2","1","1","2","1","1","1","1","1","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","2","1","1","1","1","","3","2","2","1","","3","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","0","0","1","1","1","1","1","0","0","0","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,198,"U","2","23360","2750"
"10150","1204290.007","1204290.007.01","1204290","04","01","12","Guerrero","038","Zihuatanejo de Azueta","0124","58","Ixtapa-Zihuatanejo","0321","01",0,0,"-",3,"2","39","1","2","2","2","3","1","1","1","2","2","1","1","3","3","2","1","1","2","2","2","2","2","1","1","1","1","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","2","2","1","1","2","","","2","2","","","","2","2","","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","3","1","1","1","2","2","2","2","2","10","","","","","","","","","","","","","","","","","","0","1","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,126,"U","2","23370","2750"
"10151","1204290.041","1204290.041.01","1204290","05","01","12","Guerrero","038","Zihuatanejo de Azueta","0124","58","Ixtapa-Zihuatanejo","0321","01",0,0,"-",3,"2","60","2","1","3","1","3","1","1","1","1","1","1","2","3","3","2","2","2","2","2","2","2","2","1","2","2","3","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","3","2","2","2","2","3","3","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,126,"U","2","23370","2750"
"10152","1204290.094","1204290.094.02","1204290","02","02","12","Guerrero","038","Zihuatanejo de Azueta","0124","58","Ixtapa-Zihuatanejo","0321","01",0,0,"-",3,"1","25","2","1","1","2","3","2","1","2","2","2","2","2","2","3","1","1","2","1","2","2","2","2","1","1","2","3","2","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","1","4","2","2","1","1","4","2","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","1","0","1","0","1","0","1","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,126,"U","2","23370","2750"
"10153","1204290.275","1204290.275.01","1204290","03","01","12","Guerrero","038","Zihuatanejo de Azueta","0124","58","Ixtapa-Zihuatanejo","0321","01",0,0,"-",3,"2","53","1","1","3","1","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,63,"U","2","23370","2750"
"10154","1260210.117","1260210.117.02","1260210","03","02","12","Guerrero","038","Zihuatanejo de Azueta","0000","58","Ixtapa-Zihuatanejo","0321","01",0,0,"-",4,"2","69","2","1","3","1","3","2","1","1","2","3","2","2","1","1","2","2","2","2","2","1","2","2","3","1","1","1","2","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","1","1","1","1","2","3","4","2","1","3","4","4","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","0","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5,265,"U","1","23380","2740"
"10155","1260210.154","1260210.154.02","1260210","02","02","12","Guerrero","038","Zihuatanejo de Azueta","0000","58","Ixtapa-Zihuatanejo","0321","01",0,0,"-",4,"2","54","1","1","1","1","3","1","1","3","3","1","1","1","1","2","2","1","2","2","1","2","2","2","3","2","2","1","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","3","2","3","2","1","3","3","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","0","0","1","1","1","0","1","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4,398,"U","1","23380","2740"
"10156","1260210.178","1260210.178.03","1260210","01","03","12","Guerrero","038","Zihuatanejo de Azueta","0000","58","Ixtapa-Zihuatanejo","0321","01",0,0,"-",4,"2","26","1","1","1","1","3","2","1","1","2","2","1","1","1","3","1","1","2","2","2","2","2","1","1","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","2","3","3","3","3","3","3","2","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","0","0","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,530,"U","1","23380","2740"
"10157","1260210.243","1260210.243.05","1260210","04","05","12","Guerrero","038","Zihuatanejo de Azueta","0000","58","Ixtapa-Zihuatanejo","0321","01",1,2,"-",4,"1","28","1","1","1","1","3","1","1","3","3","1","1","1","1","9","2","2","2","2","2","2","2","2","3","3","3","3","2","1","0","0","0","1","0","1","0","0","0","0","0","0","0","2","2","1","1","1","","","1","1","1","","","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1,265,"U","1","23380","2740"
