"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"0911002.053
","0911002.053.01
","0911002
","04
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","4
","2
","48
","1
","1
","1
","1
","3
","2
","1
","1
","2
","2
","3
","2
","1
","2
","2
","2
","2
","2
","2
","1
","2
","2
","1
","2
","2
","1
","3
","0
","0
","0
","0
","0
","0
","1
","1
","1
","0
","0
","0
","0
","0
","3
","2
","1
","1
","1
","
","
","2
","1
","1
","
","
","2
","1
","2
","1
","1
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","1
","0
","0
","0
","3
","446
","U
","3
","12730
","0200
"
"0911002.070
","0911002.070.01
","0911002
","05
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","4
","1
","49
","1
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","1
","2
","3
","3
","1
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","3
","2
","2
","1
","1
","
","
","
","1
","1
","
","
","
","1
","1
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","1
","1
","0
","1
","1
","0
","0
","0
","2
","891
","U
","3
","12730
","0200
"
"0911003.030
","0911003.030.01
","0911003
","02
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","1
","-
","4
","1
","50
","1
","2
","2
","2
","3
","1
","3
","1
","2
","3
","2
","2
","3
","4
","2
","2
","2
","2
","1
","1
","2
","2
","2
","3
","2
","3
","3
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","3
","1
","1
","1
","1
","
","3
","9
","3
","2
","
","3
","9
","3
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","1
","0
","0
","1
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","3
","1059
","U
","4
","12740
","0210
"
"0911003.048
","0911003.048.01
","0911003
","03
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","4
","1
","63
","2
","1
","3
","1
","3
","3
","2
","2
","2
","2
","2
","2
","2
","3
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","3
","3
","0
","0
","1
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","3
","2
","2
","1
","1
","
","
","
","1
","2
","
","
","
","2
","2
","1
","1
","0
","0
","1
","0
","0
","0
","1
","0
","1
","0
","0
","0
","1
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","1
","0
","0
","0
","4
","265
","U
","4
","12740
","0210
"
"0911003.064
","0911003.064.03
","0911003
","04
","03
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","4
","2
","29
","1
","1
","2
","1
","3
","3
","3
","3
","3
","3
","1
","3
","3
","4
","1
","2
","2
","1
","2
","1
","2
","2
","2
","3
","3
","3
","3
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","3
","1
","1
","1
","2
","
","3
","3
","1
","
","
","3
","3
","1
","
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","1
","1
","1
","0
","0
","0
","0
","0
","3
","794
","U
","4
","12740
","0210
"
"0911009.028
","0911009.028.01
","0911009
","01
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","1
","75
","2
","1
","2
","2
","3
","2
","2
","2
","2
","3
","2
","2
","3
","3
","1
","2
","1
","2
","2
","2
","2
","2
","1
","2
","2
","3
","3
","1
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","3
","1
","1
","1
","1
","
","3
","3
","2
","2
","
","3
","2
","2
","2
","1
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","1
","0
","1
","1
","0
","1
","0
","1
","1
","1
","0
","0
","0
","0
","0
","3
","625
","U
","4
","12750
","0210
"
"0911009.058
","0911009.058.01
","0911009
","02
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","2
","54
","2
","1
","2
","2
","3
","2
","3
","3
","2
","2
","3
","3
","3
","3
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","3
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","3
","2
","2
","2
","1
","
","
","
","
","3
","
","
","
","
","9
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","1
","1
","0
","1
","0
","1
","1
","0
","1
","1
","0
","0
","0
","3
","1249
","U
","4
","12750
","0210
"
"0911009.091
","0911009.091.01
","0911009
","03
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","1
","65
","1
","1
","1
","1
","3
","2
","1
","1
","2
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","3
","3
","3
","3
","3
","1
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","3
","2
","1
","1
","1
","
","
","2
","2
","2
","
","
","2
","3
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","2
","625
","U
","4
","12750
","0210
"
"0911009.121
","0911009.121.01
","0911009
","04
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","2
","55
","2
","1
","1
","2
","3
","2
","1
","2
","2
","3
","2
","2
","2
","4
","2
","1
","1
","2
","1
","2
","2
","1
","1
","1
","1
","3
","3
","0
","1
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","3
","2
","1
","1
","1
","
","
","3
","1
","1
","
","
","3
","2
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","4
","312
","U
","4
","12750
","0210
"
"0911009.151
","0911009.151.02
","0911009
","05
","02
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","1
","24
","2
","1
","3
","2
","3
","3
","1
","2
","2
","2
","1
","1
","1
","3
","2
","1
","1
","2
","2
","2
","2
","2
","1
","1
","2
","3
","3
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","3
","1
","1
","1
","1
","
","3
","3
","3
","2
","
","2
","3
","3
","3
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","3
","625
","U
","4
","12750
","0210
"
"0911010.003
","0911010.003.01
","0911010
","01
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","1
","1
","58
","1
","1
","1
","1
","3
","3
","1
","2
","2
","3
","2
","1
","1
","4
","2
","1
","2
","2
","2
","2
","2
","2
","1
","2
","1
","3
","3
","1
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","3
","1
","1
","1
","1
","
","1
","2
","1
","1
","
","1
","2
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","3
","206
","U
","4
","12760
","0210
"
"0911010.017
","0911010.017.02
","0911010
","02
","02
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","1
","2
","52
","2
","2
","3
","2
","3
","2
","2
","3
","3
","3
","2
","3
","3
","4
","1
","2
","1
","1
","2
","1
","2
","1
","1
","3
","3
","3
","3
","1
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","3
","1
","1
","1
","1
","
","3
","2
","2
","2
","
","3
","4
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","0
","1
","1
","0
","1
","0
","1
","1
","1
","0
","0
","0
","0
","0
","4
","617
","U
","4
","12760
","0210
"
"0911010.031
","0911010.031.04
","0911010
","03
","04
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","1
","1
","56
","1
","1
","2
","2
","3
","1
","1
","2
","2
","3
","1
","1
","3
","1
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","1
","3
","3
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","1
","0
","0
","0
","3
","1
","1
","1
","1
","
","3
","2
","3
","1
","
","3
","1
","1
","2
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","3
","822
","U
","4
","12760
","0210
"
"0911010.045
","0911010.045.01
","0911010
","04
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","1
","1
","70
","1
","1
","1
","1
","3
","3
","1
","1
","2
","3
","1
","2
","3
","3
","2
","2
","2
","2
","2
","2
","2
","1
","1
","2
","2
","3
","3
","1
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","3
","1
","1
","1
","1
","
","2
","2
","2
","2
","
","2
","2
","2
","2
","1
","1
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","1
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","2
","617
","U
","4
","12760
","0210
"
"0911038.006
","0911038.006.01
","0911038
","01
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","5
","2
","68
","1
","1
","3
","1
","3
","1
","1
","2
","2
","2
","1
","1
","1
","3
","1
","1
","2
","1
","2
","2
","2
","1
","1
","2
","2
","2
","2
","0
","0
","1
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","3
","1
","1
","1
","1
","
","3
","2
","2
","1
","
","2
","1
","1
","1
","1
","0
","0
","1
","0
","1
","1
","0
","0
","0
","1
","0
","0
","0
","1
","0
","1
","0
","0
","1
","1
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","1
","1
","0
","0
","0
","1
","1
","1
","0
","0
","0
","0
","0
","2
","281
","U
","3
","12770
","0200
"
"0911038.038
","0911038.038.05
","0911038
","02
","05
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","1
","-
","5
","2
","58
","2
","2
","1
","2
","3
","2
","1
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","1
","1
","1
","1
","2
","1
","1
","1
","1
","3
","1
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","3
","1
","1
","1
","1
","
","3
","3
","2
","2
","
","2
","2
","2
","2
","1
","0
","0
","1
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","1
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","1
","1
","1
","1
","0
","0
","0
","0
","3
","1407
","U
","3
","12770
","0200
"
"0911038.098
","0911038.098.01
","0911038
","04
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","1
","-
","5
","1
","69
","2
","1
","3
","2
","3
","2
","1
","1
","2
","2
","1
","3
","3
","4
","1
","1
","1
","1
","1
","1
","2
","2
","1
","1
","1
","1
","3
","1
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","3
","1
","1
","1
","1
","
","3
","1
","1
","1
","
","3
","1
","1
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","4
","844
","U
","3
","12770
","0200
"
"0911038.129
","0911038.129.01
","0911038
","05
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","5
","1
","48
","2
","1
","1
","1
","3
","1
","1
","2
","2
","2
","1
","2
","2
","3
","2
","1
","2
","2
","1
","1
","2
","2
","2
","1
","1
","9
","3
","0
","1
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","3
","2
","2
","1
","1
","
","
","
","1
","1
","
","
","
","1
","1
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","1
","1
","0
","0
","0
","3
","563
","U
","3
","12770
","0200
"
"0911038.152
","0911038.152.01
","0911038
","03
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","5
","1
","72
","1
","1
","1
","2
","3
","3
","1
","2
","2
","2
","3
","3
","1
","1
","2
","1
","2
","2
","1
","2
","2
","2
","1
","2
","2
","3
","3
","1
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","3
","1
","1
","1
","1
","
","1
","1
","1
","1
","
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","1
","0
","1
","0
","0
","1
","0
","1
","1
","0
","0
","0
","0
","0
","0
","2
","281
","U
","3
","12770
","0200
"
"0911043.001
","0911043.001.01
","0911043
","01
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","2
","71
","2
","1
","3
","1
","3
","1
","1
","1
","2
","2
","1
","1
","3
","3
","1
","1
","2
","1
","2
","1
","2
","2
","1
","2
","1
","3
","3
","1
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","3
","1
","1
","1
","1
","
","1
","1
","1
","1
","
","1
","1
","1
","1
","1
","1
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","1
","1
","0
","1
","1
","0
","1
","1
","0
","0
","0
","1
","715
","U
","2
","12780
","0190
"
"0911043.031
","0911043.031.03
","0911043
","02
","03
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","1
","38
","1
","1
","1
","2
","3
","2
","2
","2
","2
","2
","2
","1
","2
","3
","2
","1
","2
","2
","1
","1
","2
","2
","1
","2
","2
","2
","2
","1
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","3
","2
","1
","1
","1
","
","
","4
","2
","2
","
","
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","3
","1192
","U
","2
","12780
","0190
"
"0911043.061
","0911043.061.01
","0911043
","03
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","1
","40
","2
","1
","2
","2
","3
","1
","2
","1
","2
","2
","2
","2
","2
","4
","1
","1
","1
","1
","1
","1
","2
","1
","1
","1
","1
","1
","2
","1
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","3
","1
","1
","1
","1
","
","4
","3
","2
","1
","
","4
","2
","2
","1
","1
","0
","0
","1
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","1
","1
","0
","1
","0
","0
","1
","0
","1
","1
","1
","1
","1
","0
","0
","0
","4
","238
","U
","2
","12780
","0190
"
"0911043.091
","0911043.091.02
","0911043
","04
","02
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","2
","33
","2
","1
","3
","2
","3
","1
","1
","2
","2
","2
","1
","1
","2
","3
","1
","1
","1
","1
","1
","2
","2
","2
","1
","1
","2
","1
","2
","1
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","3
","1
","1
","1
","1
","
","3
","2
","2
","1
","
","3
","2
","2
","2
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","1
","1
","0
","1
","0
","0
","0
","3
","715
","U
","2
","12780
","0190
"
"0911043.120
","0911043.120.01
","0911043
","05
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","1
","53
","2
","2
","2
","2
","3
","1
","1
","2
","2
","2
","1
","2
","2
","4
","1
","1
","1
","1
","1
","2
","2
","2
","1
","1
","1
","1
","2
","1
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","3
","1
","1
","1
","2
","
","2
","2
","2
","
","
","3
","2
","2
","
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","4
","715
","U
","2
","12780
","0190
"
"0911044.019
","0911044.019.02
","0911044
","02
","02
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","2
","34
","1
","1
","3
","1
","3
","1
","1
","3
","1
","1
","3
","1
","1
","1
","2
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","3
","0
","1
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","3
","2
","1
","1
","2
","
","
","2
","2
","
","
","
","2
","2
","
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","3
","538
","U
","3
","12790
","0200
"
"0911044.040
","0911044.040.01
","0911044
","03
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","1
","25
","2
","2
","2
","2
","3
","3
","3
","2
","2
","3
","2
","3
","3
","3
","1
","1
","1
","1
","1
","2
","2
","1
","3
","1
","1
","3
","3
","1
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","3
","2
","1
","1
","2
","
","
","3
","3
","
","
","
","3
","2
","
","1
","1
","1
","0
","0
","1
","0
","0
","1
","1
","1
","0
","0
","0
","1
","1
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","1
","1
","1
","0
","1
","1
","1
","1
","1
","0
","0
","0
","3
","269
","U
","3
","12790
","0200
"
"0911044.061
","0911044.061.01
","0911044
","04
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","1
","50
","2
","1
","1
","2
","3
","2
","2
","1
","2
","2
","2
","2
","2
","1
","1
","1
","1
","1
","1
","1
","2
","1
","1
","2
","2
","2
","3
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","3
","1
","1
","1
","1
","
","4
","3
","2
","2
","
","4
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","1
","0
","1
","0
","1
","1
","0
","1
","1
","1
","1
","0
","0
","0
","0
","3
","538
","U
","3
","12790
","0200
"
"0911044.080
","0911044.080.01
","0911044
","05
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","2
","2
","45
","2
","2
","1
","2
","3
","2
","2
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","1
","1
","1
","2
","1
","1
","1
","1
","1
","3
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","3
","2
","1
","1
","1
","
","
","1
","2
","1
","
","
","2
","1
","2
","1
","0
","0
","1
","0
","1
","1
","1
","1
","1
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","1
","0
","1
","0
","1
","1
","1
","1
","0
","0
","0
","0
","2
","538
","U
","3
","12790
","0200
"
"0911047.002
","0911047.002.01
","0911047
","01
","01
","09
","Ciudad de Mexico
","008
","La Magdalena Contreras
","0001
","77
","La Magdalena Contreras
","0121
","01
","0
","0
","-
","1
","1
","45
","2
","1
","1
","2
","3
","1
","1
","1
","1
","3
","1
","1
","1
","3
","1
","1
","2
","2
","1
","1
","2
","2
","2
","1
","2
","2
","3
","1
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","3
","1
","1
","1
","1
","
","9
","9
","9
","9
","
","9
","9
","9
","9
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","1
","1
","1
","0
","0
","4
","412
","U
","3
","12800
","0200
"
