"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","BP5_1","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"6149","0913318.117","0913318.117.02","0913318","03","02","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,2,"-",4,"1","49","2","2","2","2","3","2","2","1","2","2","2","2","2","3","1","1","1","1","1","1","2","2","2","1","2","2","2","2","2","2","2","2","1","3","1","1","1","1","","1","1","1","1","","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","1",449,1348,"U","2","01388","0027"
"6150","0913330.019","0913330.019.02","0913330","01","02","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,0,"-",3,"2","43","2","1","3","2","3","2","1","2","2","2","2","2","2","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","2","2","1","2","1","3","1","1","1","1","","3","1","1","1","","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","1","1","1","0","0","0","0","0","3","1","2","2","","1","2","2","1","2","2","2","2","2","3",429,858,"U","2","01389","0027"
"6151","0913330.062","0913330.062.01","0913330","03","01","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,0,"-",3,"2","60","2","1","3","2","3","2","2","2","2","2","2","2","2","3","1","1","1","1","1","1","2","2","1","1","1","1","2","2","2","2","2","2","2","3","1","1","1","1","","2","2","2","1","","2","2","1","1","1","1","1","0","0","1","1","0","1","1","0","0","0","0","0","1","0","0","0","1","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","1","1","1","0","1","0","0","1","0","1","0","1","0","0","0","0","0","3","1","2","2","","2","2","2","2","2","2","2","2","2","3",429,429,"U","2","01389","0027"
"6152","0913330.083","0913330.083.05","0913330","04","05","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",1,1,"-",3,"2","71","1","1","3","1","3","1","1","1","1","2","1","1","3","3","1","1","1","2","1","1","2","2","1","2","2","3","2","2","2","2","2","2","2","3","1","1","1","1","","1","3","9","2","","3","3","9","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","3","1","2","2","","2","2","2","2","2","2","2","2","2","3",429,858,"U","2","01389","0027"
"6153","0913330.105","0913330.105.01","0913330","05","01","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,0,"-",3,"1","65","2","2","3","2","3","1","2","2","2","2","2","2","3","4","1","1","1","1","1","1","2","2","1","1","2","1","1","2","1","2","2","1","2","3","1","1","1","1","","4","4","4","4","","4","4","4","4","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","3","2","","1","2","2","2","2","2","2","2","2","2","2","5",429,429,"U","2","01389","0027"
"6154","0913332.008","0913332.008.02","0913332","05","02","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,0,"-",2,"1","36","1","1","3","2","3","1","1","3","3","2","3","3","3","4","2","1","2","1","1","1","2","2","2","1","1","3","2","2","2","2","2","2","2","3","1","1","1","1","","4","4","4","4","","4","4","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","1",429,859,"U","2","01390","0027"
"6155","0913332.033","0913332.033.01","0913332","01","01","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,0,"-",2,"2","46","2","1","2","2","3","2","1","3","3","2","1","2","1","4","1","1","1","1","1","1","2","1","1","1","1","1","1","2","2","1","2","2","2","3","1","1","1","1","","3","1","2","2","","3","2","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","2","2","","2","","1","2","2","2","2","2","2","2","2","1",429,429,"U","2","01390","0027"
"6156","0913332.089","0913332.089.02","0913332","03","02","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,0,"-",2,"2","76","2","1","3","2","3","2","3","2","3","2","1","3","3","3","1","1","1","1","1","1","1","2","2","2","3","2","2","2","2","2","1","2","2","3","1","2","2","2","","4","","","","","3","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","4",429,1718,"U","2","01390","0027"
"6157","0913332.121","0913332.121.03","0913332","02","03","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,0,"-",2,"1","24","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","3","1","1","1","1","","3","1","1","1","","3","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",429,1288,"U","2","01390","0027"
"6158","0913343.022","0913343.022.02","0913343","01","02","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,0,"-",1,"2","39","2","2","2","2","3","1","1","2","2","2","1","1","1","3","2","1","1","2","1","1","2","2","1","2","2","1","3","2","2","2","2","1","2","3","2","1","1","2","","","2","2","","","","2","2","","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","","2","","1","2","2","1","2","2","2","1","2","3",445,890,"U","2","01391","0027"
"6159","0913343.053","0913343.053.01","0913343","02","01","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,0,"-",1,"1","53","2","1","1","2","3","2","1","2","2","2","1","1","2","4","1","1","1","2","1","1","2","2","1","1","1","1","3","2","2","1","2","2","1","3","1","1","1","1","","4","4","3","1","","4","4","2","1","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","0","1","0","1","1","1","1","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",445,2224,"U","2","01391","0027"
"6160","0913343.069","0913343.069.03","0913343","03","03","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,0,"-",1,"2","23","2","1","1","2","3","3","1","1","2","2","1","1","1","4","1","2","2","2","2","1","2","2","1","1","1","3","3","2","2","2","2","2","2","3","2","1","2","1","","","3","","2","","","2","","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","0","1","1","1","0","1","0","1","0","1","0","0","0","0","0","3","1","2","2","","1","2","2","2","2","2","2","2","2","1",445,1779,"U","2","01391","0027"
"6161","0913343.093","0913343.093.02","0913343","04","02","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,0,"-",1,"2","34","1","1","1","1","3","1","3","1","2","2","1","2","1","4","1","1","1","2","2","1","2","2","2","2","2","1","3","2","2","2","1","2","2","3","1","1","1","1","","3","2","1","1","","3","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","1","0","1","1","1","0","1","0","0","0","3","2","","2","","2","2","2","2","2","2","1","2","2","1",445,890,"U","2","01391","0027"
"6162","0913355.040","0913355.040.01","0913355","01","01","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,3,"-",5,"1","50","1","1","1","2","3","1","1","1","1","1","3","2","1","2","2","1","2","1","1","1","2","2","1","1","1","3","2","2","2","2","2","2","2","3","1","1","1","1","","3","1","1","1","","2","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","1","0","1","0","1","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","1","2","2","1",440,440,"U","2","01392","0027"
"6163","0913355.069","0913355.069.01","0913355","02","01","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,2,"-",5,"1","55","2","1","1","2","3","3","1","2","2","2","2","2","1","3","2","1","1","2","1","2","2","2","2","2","2","1","2","2","2","2","1","2","2","3","1","1","1","1","","4","2","2","1","","4","2","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","3",440,1762,"U","2","01392","0027"
"6164","0913355.098","0913355.098.01","0913355","03","01","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,2,"-",5,"1","68","2","2","1","2","3","3","1","2","2","2","1","1","1","4","1","1","1","2","1","1","2","2","1","2","2","3","2","1","2","2","1","2","2","3","1","1","1","1","","2","1","1","1","","2","1","1","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","2","1","2","2","","2","2","2","2","2","2","2","2","2","1",440,881,"U","2","01392","0027"
"6165","0913355.127","0913355.127.07","0913355","04","07","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",1,1,"-",5,"2","44","1","1","1","1","3","3","3","2","3","2","2","1","3","1","2","1","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","3","2","2","1","2","","","","3","","","","","9","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","2","","2","2","2","2","2","2","2","2","2","1",440,1321,"U","2","01392","0027"
"6166","0913355.154","0913355.154.02","0913355","05","02","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,2,"-",5,"2","36","1","1","3","1","3","1","1","1","1","1","1","1","1","2","2","1","2","2","1","1","2","1","1","2","2","2","2","2","2","2","2","2","2","3","2","1","1","1","","","1","1","1","","","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","1","1","0","0","0","3","1","2","2","","2","2","2","2","2","2","2","2","2","2",440,881,"U","2","01392","0027"
"6167","0913359.010","0913359.010.03","0913359","02","03","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,2,"-",4,"2","21","2","1","1","1","3","1","2","2","2","2","1","2","2","3","2","2","1","2","2","2","2","2","1","1","2","1","2","2","2","2","2","2","2","3","1","1","1","1","","2","2","2","2","","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","3",381,1142,"U","2","01393","0027"
"6168","0913359.032","0913359.032.01","0913359","03","01","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,2,"-",4,"1","72","2","2","3","2","3","1","1","1","2","2","1","1","1","3","2","1","2","2","1","2","1","2","1","2","2","2","2","2","2","2","2","2","1","3","1","1","1","1","","2","2","2","2","","2","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","1","2","2","","2","2","2","2","2","2","2","2","2","3",381,761,"U","2","01393","0027"
"6169","0913359.052","0913359.052.08","0913359","04","08","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,2,"-",4,"1","24","1","1","1","2","3","1","3","3","3","1","1","3","1","4","1","1","1","2","1","2","1","2","2","2","3","1","2","2","2","2","2","2","2","3","1","1","1","1","","2","2","2","9","","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","3",381,1142,"U","2","01393","0027"
"6170","0913359.070","0913359.070.01","0913359","01","01","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,2,"-",4,"1","58","2","2","2","2","3","2","1","2","2","2","2","2","2","4","1","1","2","1","1","2","2","2","1","1","2","1","1","2","2","1","2","2","2","3","1","1","1","1","","4","3","2","2","","4","3","2","2","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2","1","2","2","","2","2","2","2","2","2","2","2","2","1",381,1903,"U","2","01393","0027"
"6171","0913359.100","0913359.100.02","0913359","05","02","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",1,2,"-",4,"1","53","2","2","1","2","3","1","1","2","2","2","2","2","1","4","1","1","1","1","1","1","2","2","1","1","1","2","1","2","2","2","2","2","2","3","1","1","1","1","","4","2","2","2","","4","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","1","1","1","0","0","0","1","0","1","1","1","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","7",381,381,"U","2","01393","0027"
"6172","0913361.003","0913361.003.01","0913361","03","01","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,0,"-",3,"1","72","2","2","3","2","3","1","1","2","2","2","2","1","2","3","1","1","1","1","1","2","2","2","1","1","2","3","2","2","1","2","1","2","2","3","1","1","1","1","","2","1","1","1","","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","1","2","","2","","2","2","2","2","2","2","2","2","2","1",366,1830,"U","2","01394","0027"
"6173","0913361.020","0913361.020.07","0913361","04","07","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,1,"-",3,"2","35","2","2","2","2","3","3","3","3","3","2","3","2","3","3","1","1","1","2","1","1","2","1","1","2","1","2","2","2","2","1","2","2","2","3","2","2","1","2","","","","3","","","","","4","","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","1","1","0","0","0","0","3","1","2","2","","2","2","2","2","2","2","2","2","2","1",366,2562,"U","2","01394","0027"
"6174","0913361.046","0913361.046.08","0913361","01","08","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",1,2,"-",3,"2","56","2","2","3","2","3","2","3","3","3","2","1","2","3","3","1","1","1","1","1","2","2","2","1","1","2","3","2","2","2","2","2","2","2","3","1","1","1","1","","3","1","1","1","","2","2","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",366,732,"U","2","01394","0027"
"6175","0913361.063","0913361.063.02","0913361","02","02","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,0,"-",3,"2","37","2","1","1","2","3","2","1","2","2","2","2","1","2","3","1","1","1","2","1","2","2","2","1","1","2","1","2","2","2","2","1","2","1","3","2","1","1","1","","","3","2","2","","","4","2","2","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","1","0","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",366,732,"U","2","01394","0027"
"6176","0913361.082","0913361.082.01","0913361","05","01","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,0,"-",3,"1","44","1","1","3","1","3","1","1","1","2","1","1","2","1","2","2","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","3","1","1","1","1","","1","1","2","2","","1","1","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","1",366,366,"U","2","01394","0027"
"6177","0913364.017","0913364.017.02","0913364","04","02","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,0,"-",2,"2","67","2","1","3","2","3","2","1","2","2","2","2","1","2","3","1","1","1","1","1","1","9","9","1","1","1","1","2","2","1","2","1","2","2","3","1","1","1","1","","3","3","2","2","","2","2","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","3",511,2044,"U","2","01395","0027"
"6178","0913364.053","0913364.053.01","0913364","01","01","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,0,"-",2,"1","42","1","1","1","1","3","1","1","2","2","3","1","1","1","2","2","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","2","2","2","3","1","1","1","1","","2","2","2","2","","2","1","1","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1",511,1022,"U","2","01395","0027"
"6179","0913364.077","0913364.077.01","0913364","02","01","09","Ciudad de Mexico","011","Tlahuac","0001","80","Tlahuac","0222","01",0,0,"-",2,"1","48","2","1","2","2","3","1","2","2","2","2","2","2","2","4","2","1","1","1","2","1","2","2","1","2","1","2","2","2","2","2","1","2","2","3","1","1","1","1","","2","4","2","1","","2","3","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","2","2","","1","2","2","2","2","2","2","2","2","2","2","3",511,1022,"U","2","01395","0027"
